Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm
KBC,KBCSF,Belgium,60.652016,11702661842,24710660951.9,4046470000.0,8.99367,673.372
LOTTE Corporation,004990.KS,South Korea,14.03454124,11682734383,1006658434.2075,60217900.0,145.635,591.601
Central Japan Railway,9022.T,Japan,17.74185762,11674335373,17457933500.994,3739430000.0,3.26927,77.4932
RELX,RELX,United Kingdom,36.2388176,11671119299,67742315133.993,3306030000.0,0.0,156.854
Swire Pacific,0019.HK,Hong Kong,6.4905429112,11668511823,8254798399.0216,1141390000.0,0.0,1700.97
Carvana,CVNA,United States,128.1921504,11668000000,14991688473.477,1329000000.0,-13.7585,0.0
Galicia Financial Group,GGAL,Argentina,33.183358,11667010321,4939508765.7574,2550860000.0,20.7953,321.836
ISS A/S,ISS.CO,Denmark,15.105628412,11624070779,2706854792.7456,355315000.0,76.8768,168.15
Adani Enterprises,ADANIENT.NS,India,28.481074252,11567944898,32477270466.46,1180050000.0,143.518,4.16617
Assurant,AIZ,United States,151.5995616,11562200000,7851842091.9501,1088500000.0,20.2995,143.036
Equitable Holdings,EQH,United States,31.7584928,11534000000,10064774845.563,1817000000.0,7.44634,214.388
AkzoNobel,AKZA.AS,Netherlands,53.347334068,11532996677,9110444235.3238,955506000.0,27.2141,306.274
Teck Resources,TECK,Canada,39.5533436,11518765134,20615716940.268,2255980000.0,16.6147,70.3661
Erste Group Bank,EBO.F,Austria,41.365741656,11515040143,16631084977.488,5335850000.0,7.50716,539.299
Nintendo,7974.T,Japan,40.843265684,11502620219,47712198389.138,4674910000.0,17.545,244.921
Shoprite,SHP.JO,South Africa,12.491800828,11464625723,6793652123.12,682525000.0,25.3028,229.39
China Steel,2002A.TW,Taiwan,1.0133458432,11462611379,8429284441.8664,319059000.0,-198.708,325.006
Toppan,7911.T,Japan,22.700236124,11439343139,6906152474.6137,901587000.0,24.5437,100.248
Las Vegas Sands,LVS,United States,38.745666,11430000000,28533546865.132,3017000000.0,58.0909,156.495
China Yangtze Power,600900.SS,China,3.230786596,11422301143,79051493295.494,4899410000.0,30.4936,276.911
Kellogg's,K,United States,61.6197052,11420000000,21238280734.966,987000000.0,31.9289,277.715
OPmobility,OPM.PA,France,7.5655617968,11401796374,1088835436.1797,249547000.0,7.99301,0.0
Caesars Entertainment,CZR,United States,31.8270692,11391000000,6885404700.7949,-120000000.0,12.7073,0.0
Darden Restaurants,DRI,United States,126.1158094,11390000000,14940182805.873,1318700000.0,20.5561,235.739
Grupo Carso,GCARSOA1.MX,Mexico,4.6513924396,11376928402,10493533336.3,1613290000.0,18.2441,190.164
Eversource Energy,ES,United States,51.6151704,11351805000,18446486603.612,1142100000.0,19.9763,411.73
American Tower,AMT,United States,174.6564712,11339700000,81578891558.584,4179500000.0,150.536,284.821
Chewy,CHWY,United States,22.7216472,11321590000,9268228444.8973,129689000.0,249.667,0.0
ULTA Beauty,ULTA,United States,305.5764384,11321166000,14397141789.491,1591720000.0,16.1153,0.0
International Flavors & Fragrances,IFF,United States,80.0896156,11311000000,20475631386.706,-2284000000.0,-12.338,230.213
Arçelik,ARCLK.IS,Turkey,3.293686394,11308404920,1998780120.863,178172000.0,11.5674,188.828
Murata Manufacturing (Murata Seisakusho),6981.T,Japan,15.01137396,11276987055,28106635322.765,1726950000.0,16.3786,164.228
Advance Auto Parts,AAP,United States,31.0384406,11273255000,1852197238.3744,45596000.0,7.1222,241.663
Japan Airlines,9201.T,Japan,13.465509512,11271828315,5878478029.2368,1055330000.0,11.1184,264.061
Südzucker,SZU.F,Germany,9.541415512,11203282019,1947464058.6229,837798000.0,3.91392,605.635
CLP Group,0002.HK,Hong Kong,6.7300269392,11161132131,17003070274.372,1362730000.0,0.0,449.238
West Japan Railway,9021.T,Japan,14.570046728,11151628954,6854939656.4298,1008360000.0,10.1395,231.027
Formosa Chemicals &amp; Fibre,1326.TW,Taiwan,1.0335682616,11144353737,6045343744.4098,329828000.0,-58.6352,0.0
Kintetsu GHD,9041.T,Japan,19.0737637,11119552763,3627329095.628,528379000.0,7.59998,124.279
UPM-Kymmene,UPM.HE,Finland,25.170662836,11113867558,13424131300.869,532499000.0,22.5252,492.551
Mitsui O.S.K. Lines,9104.T,Japan,26.348043428,11111843913,9550755488.1468,2019460000.0,2.91155,395.858
Sampo,SAMPO.HE,Finland,35.328427792,11093686305,19165763830.859,1904570000.0,19.9035,46.6523
Universal Music Group,UMG.AS,Netherlands,20.003126312,11091445428,36586541126.604,965406000.0,56.7169,211.731
Kerry Logistics Network,0636.HK,Hong Kong,0.8465070816,11090066618,1530002320.5553,699941000.0,1.96435,357.16
BRF,BRFS,Brazil,3.390722,11050309982,5588146856.0384,1197110000.0,-17.2413,0.0
Yum China,YUMC,China,35.9492728,11044000000,13711663554.97,1228000000.0,24.1223,127.894
Zalando,ZAL.DE,Germany,24.832962164,11040947215,6468880874.5305,280478000.0,91.247,0.0
Suntory,2587.T,Japan,28.851310616,11021587264,8915052350.0581,1014660000.0,22.6472,156.107
Grupo Elektra,XEKT.MC,Mexico,45.601553492,11020668031,10064256292.923,508188000.0,35.7112,942.173
The Hershey Company,HSY,United States,147.3325856,11014327000,29803614270.915,2373040000.0,20.2471,264.998
Icahn Enterprises,IEP,United States,10.1112092,11000000000,4807506181.4067,-632000000.0,-5.0814,3051.11
Salzgitter,SZG.F,Germany,13.889921232,10999048296,751266999.28984,7168710.0,1.9097,267.683
WSP Global,WSP.TO,Canada,133.24318324,10974511250,16613786261.327,778041000.0,57.1935,62.7747
Arthur J. Gallagher & Co.,AJG,United States,213.00058428,10961400000,46668510475.059,1757700000.0,52.519,82.3045
Booz Allen Hamilton,BAH,United States,123.7194452,10949207000,15983438639.104,866813000.0,72.6682,120.95
Wipro,WIT,India,4.933691,10946591842,25813515175.035,2004520000.0,24.8557,18.5471
ICICI Prulife,ICICIPRULI.NS,India,7.0856489104,10946583941,10237836747.07,116690000.0,121.779,15.4579
Astellas Pharma,4503.T,Japan,8.80940054,10944358405,15767656025.332,160642000.0,27.9613,376.718
Daiichi Sankyō,4568.T,Japan,25.187425956,10934829623,47888029071.938,1634640000.0,60.1945,94.1133
Bank Rakyat Indonesia,BBRI.JK,Indonesia,0.24556980252,10931649317,37025496261.306,4935860000.0,13.5439,608.209
LPL Financial,LPLA,United States,176.63604328,10930574000,13205793507.574,1542920000.0,15.4318,51.9796
Petro Rabigh,2380.SR,Saudi Arabia,1.6678694832,10921721807,2787016132.4024,-735168000.0,-2.36055,0.0
Ashtead,AHT.L,United Kingdom,58.04001712,10916300000,25349261311.832,2069300000.0,1997.36,134.071
Origin Energy,ORG.AX,Australia,5.0852219852,10912665356,8760562451.6858,984972000.0,-11.9015,1269.73
Interpublic Group,IPG,United States,23.9979302,10907700000,9013406783.8566,1660500000.0,13.0123,404.807
New China Life Insurance,601336.SS,China,4.9907846628,10900105176,12783092953.91,10014400000.0,10.3442,226.883
Shinhan Financial Group,SHG,South Korea,32.4290176,10893956617,16354538175.775,3092180000.0,7.35601,90.6587
Sanlam,SLM.JO,South Africa,3.7642043136,10878453825,7756526193.096,1132040000.0,14.3109,449.13
Mohawk Industries,MHK,United States,121.0068676,10859164000,7637602639.9539,-259102000.0,-18.5526,0.0
RSA Insurance Group,RSAB.L,United Kingdom,1.225003092,10827909527,1249855231.9352,1450160000.0,0.0,587.761
Alaska Airlines,ALK,United States,33.9148396,10806000000,4278662150.0416,656000000.0,35.7143,0.0
Hilton Worldwide,HLT,United States,177.3195214,10806000000,43696318546.575,2287000000.0,46.872,25.6016
Shandong Gold Mining,600547.SS,China,3.1490740056,10796121337,12899398876.526,697721000.0,128.902,23.3057
QNB (Qatar National Bank),QNBK.QA,Qatar,3.5481353164,10794815249,32908518847.415,5938920000.0,11.0764,383.48
Intercontinental Exchange,ICE,United States,120.9078128,10793000000,69418254566.031,3954000000.0,36.7176,109.696
Colruyt,COLR.BR,Belgium,35.463599496,10790705758,4425462815.1754,262663000.0,19.2954,419.569
CGI,GIB,Canada,86.977734,10741209886,19882676406.682,1668140000.0,22.9198,0.0
Redington India,REDINGTON.NS,India,1.6772492108,10733891568,1311721453.2921,225915000.0,10.6555,0.0
Bank of Jiangsu,600919.SS,China,0.90311309,10723132727,16573327441.037,5655490000.0,4.75296,569.667
Alcoa,AA,United States,29.4573736,10702000000,7610017786.1018,-417000000.0,-7.96552,101.859
MPLX,MPLX,United States,34.059612,10677000000,34760558046.904,5201000000.0,12.8023,744.181
Chipotle Mexican Grill,CMG,United States,43.8736568,10663233000,60084096806.748,1850150000.0,1.21689,0.0
Helvetia Holding,HELN.SW,Switzerland,132.31587792,10656635635,6992124325.4068,769755000.0,17.3382,404.483
Cincinnati Financial,CINF,United States,103.03375512,10646000000,16097994509.517,2681000000.0,12.7481,230.021
Dana,DAN,United States,8.076776,10636000000,1170946772.439,131000000.0,-15.1667,366.3
Evergreen Marine,2603.TW,Taiwan,4.7812761412,10576423239,10354961357.607,2758370000.0,3.25627,490.294
Autoliv,ALV,Sweden,71.4261304,10567000000,5719790136.6272,880000000.0,19.6619,283.138
Celanese,CE,United States,105.0819036,10554000000,11481669139.333,1186000000.0,11.9051,201.019
Telefonica Brasil,VIV,Brazil,7.7948508,10538692380,12761417070.141,1436820000.0,16.958,500.0
Canadian Pacific Railway,CP,Canada,64.9037528,10534365928,60768410912.686,3374140000.0,25.5866,66.0112
Toll Brothers,TOL,United States,116.5874996,10533425000,11772072406.139,2069530000.0,11.0648,41.841
Owens &amp; Minor,OMI,United States,12.2523168,10531578000,944607054.2848,112639000.0,-12.5426,0.0
Southern Copper,SCCO,United States,88.920732,10519300000,69850255505.162,4491300000.0,31.8686,235.551
Kaō,4452.T,Japan,38.02447086,10515609963,17661749984.808,672458000.0,50.1029,188.269
Airbnb,ABNB,United States,97.5232604,10505000000,61675950575.78,1971000000.0,15.0352,0.0
Yuexiu Property,0123.HK,Hong Kong,0.62168392596,10499737998,2502521370.8846,1570220000.0,0.0,363.956
Bid Corp,BID.JO,South Africa,19.020578892,10471811995,6375572214.524,498425000.0,28.052,225.707
Ovintiv,OVV,United States,28.95448,10455000000,7632632466.3091,2354000000.0,2.86771,312.744
RenaissanceRe,RNR,Bermuda,205.34822,10451261000,10710080500.736,3201760000.0,8.6457,57.1641
Williams Companies,WMB,United States,34.3186784,10450000000,41832068051.927,5142000000.0,20.2511,408.769
China Yongda Automobiles Services,3669.HK,China,0.1808359668,10442936392,341763415.28944,300522000.0,0.0,898.289
Metcash,MTS.AX,Australia,1.8186918456,10442888040,1996394064.4578,248791000.0,0.0,622.357
Motorola Solutions,MSI,United States,340.0665578,10422000000,56737042990.367,2076000000.0,43.8899,85.5811
Sungrow Power Supply,300274.SZ,China,10.706223764,10418992261,22196221536.068,1780240000.0,30.7762,94.5014
Nippon Paint,4612.T,Japan,5.8702846124,10386729299,13787413986.668,1133380000.0,22.4635,121.143
Qurate Retail Group,QRTEA,United States,0.459004704,10371000000,206572305.69216,364000000.0,-0.0860826,0.0
Oshkosh Corporation,OSK,United States,75.6588182,10367400000,4924314625.024,998900000.0,12.5394,173.67
GXO Logistics,GXO,United States,40.3534016,10363000000,4820859329.2493,242000000.0,31.0655,0.0
Drax Group,DRX.L,United Kingdom,6.4900019196,10351636900,2479030528.1124,1014610000.0,0.0,0.0
DS Smith,SMDS.L,United Kingdom,4.5879973676,10337499686,6320429055.792,831175000.0,2341.28,384.027
Vertex Pharmaceuticals,VRTX,United States,355.9343748,10337400000,91867372593.48,256500000.0,35.3613,0.0
SM Investments Corporation,SVTMF,Philippines,9.5854568,10317511685,14658465249.116,2690090000.0,13.6972,110.563
First Pacific Company,0142.HK,Hong Kong,0.42032075676,10304900000,1785402086.7436,1372900000.0,5.99599,533.676
President Chain Store (PSCS),2912.TW,Taiwan,7.0173010984,10301488788,7295326744.8457,543639000.0,28.6997,603.425
OCBC Bank,O39.SI,Singapore,8.833173692,10285726929,39757261673.655,6484640000.0,4.64844,524.578
VF Corporation,VFC,United States,14.8734592,10275632000,5788497910.7226,-468927000.0,-35.5818,291.262
PSEG,PEG,United States,67.0067624,10244000000,33380223008.44,1818000000.0,15.7028,265.156
Burlington Stores,BURL,United States,199.6411396,10242774000,12709634414.838,662507000.0,64.7801,0.0
SSAB,SSAB-B.ST,Sweden,3.813533604,10234682892,3818111348.4338,1253670000.0,-2.81694,946.196
Wabtec,WAB,United States,138.86492412,10217000000,24326774726.738,1559000000.0,43.3976,40.5991
Mitsubishi Estate,8802.T,Japan,12.080190036,10216874841,15148585888.858,1858180000.0,22.8971,156.983
eBay,EBAY,United States,49.1768984,10190000000,24047504024.699,3905000000.0,25.7028,162.5
Sany Heavy Industry,600031.SS,China,2.02986144,10185700316,17203003349.802,885156000.0,37.021,113.633
Arkema,AKE.PA,France,72.615854744,10165517191,5415481226.3068,536225000.0,13.5561,398.239
Cathay Financial Holding,2882.TW,Taiwan,1.581867058,10148151662,23204713050.973,3101230000.0,56.124,297.428
KE Holdings,BEKE,China,16.4811948,10116048011,20295931130.429,821473000.0,32.1874,261.0
Constellation Brands,STZ,United States,197.366689,10108700000,35968895427.871,2912200000.0,31.1701,142.415
News Corp,NWS,United States,21.2320154,10085000000,11660219311.473,631000000.0,103.222,71.7617
Thor Industries,THO,United States,83.6174904,10043408000,4425990736.8755,348844000.0,10.4933,130.945
Casino Guichard-Perrachon,CO.PA,France,2.5390259708,10006632766,1017932085.7737,-1990940000.0,0.0,0.0
lululemon athletica,LULU,Canada,213.21621896,9989290000,26178029426.688,2299370000.0,35.3995,0.0
easyJet,EZJ.L,United Kingdom,5.2859984452,9966165533,3980865279.8099,526910000.0,0.0,83.2377
NVR,NVR,United States,7370.0581,9966125000,22682017087.406,2055060000.0,19.2805,0.0
Hana Financial Group,086790.KS,South Korea,33.478007932,9964687770,9470953859.9006,3506390000.0,4.53136,462.952
Tauron Polska,TPE.WA,Poland,0.66049969228,9963191789,1157558243.7458,105463000.0,5.46476,0.0
Fidelity National Information Services,FIS,United States,63.1245762,9955000000,34438624997.212,869000000.0,-2.09027,211.717
ServiceNow,NOW,United States,675.3403872,9955000000,139023543710.52,1429000000.0,113.341,0.0
BrightSpring Health Services,BTSG,United States,11.2541492,9937921000,1929613934.8685,73764000.0,-47.6032,0.0
Ramsay Health Care,RHC.AX,Australia,21.143551844,9905034821,4868300290.7554,351271000.0,34.6775,158.166
Global Payments,GPN,United States,76.634127,9898458000,19498556107.407,2227630000.0,30.2455,98.9903
Scor,SCR.PA,France,17.106916352,9880739773,3063854345.7178,648339000.0,0.0,873.686
Owens Corning,OC,United States,131.77869612,9872000000,11457960552.776,1507000000.0,13.3359,128.514
Sumitomo Metal Mining,5713.T,Japan,22.951606728,9867052381,6306159285.3086,659553000.0,10.9699,202.431
Inchcape,INCH.L,United Kingdom,8.02496272,9838939344,3251930368.0504,459966000.0,0.0,414.219
Ajinomoto,2802.T,Japan,29.664321936,9823213828,14946781489.195,1058800000.0,30.4911,118.267
KLA,KLAC,United States,592.0543494,9812247000,79321081335.972,3190030000.0,34.8974,72.2137
Iida Group,3291.T,Japan,11.826152572,9800162535,3315790705.7798,379295000.0,9.49348,360.798
The Saudi National Bank,1180.SR,Saudi Arabia,6.9680937216,9779036922,42194661540.335,6031940000.0,10.7187,510.558
First Citizens BancShares,FCNCA,United States,1402.1892704,9773000000,20161798861.783,3693000000.0,2.40447,30.7229
Nomura Holdings,NMR,Japan,4.00029,9770525145,12013070430.372,2185800000.0,17.1362,0.0
Suncorp,SUN.AX,Australia,9.18999956,9763086868,11692586710.129,2268500000.0,0.0,341.501
Dai Nippon Printing,7912.T,Japan,13.650056224,9723802288,6311877953.5963,990887000.0,5.09046,222.285
Carlsberg,CARL-B.CO,Denmark,90.83782336,9708222870,12955516143.971,-264781000.0,0.0,327.358
Analog Devices,ADI,United States,175.2965176,9700436000,87033492501.627,2143810000.0,31.2736,153.415
A-Mark Precious Metals,AMRK,United States,34.186402144,9699039000,784694204.3008,82778000.0,6.91091,400.089
Willis Towers Watson,WTW,United Kingdom,222.5761356,9686000000,22603940887.101,1569000000.0,30.8762,117.4
Raiffeisen Bank International,RAW.F,Austria,15.147993388,9683333988,4980225896.583,4065080000.0,2.02549,1118.17
Biogen,BIIB,United States,147.2068622,9672000000,21442446417.428,1313900000.0,10.5455,0.0
Brookfield Property Partners,BPYPP,Bermuda,13.1933374,9659000000,8718593560.7808,2331000000.0,0.0,937.915
Renesas Electronics,6723.T,Japan,11.120120436,9658342376,19920447742.238,2389690000.0,10.5643,119.375
Barry Callebaut,BARN.SW,Switzerland,1415.2873628,9646314243,7746762514.614,609584000.0,0.0,174.873
Hays plc,HAS.L,United Kingdom,0.9315037196,9639992373,1476884095.668,244200000.0,1091.76,334.696
Campbell Soup,CPB,United States,37.564628,9636000000,11198240500.818,1006000000.0,17.1389,224.878
Alcon,ALC,Switzerland,76.119804,9636000000,37690263963.566,1210000000.0,136.493,26.4954
Cintas,CTAS,United States,155.34611892,9596615000,62644468105.544,1973630000.0,14.9667,266.864
Telkom Indonesia,TLK,Indonesia,15.14509794,9591663427,15003067596.308,2815550000.0,15.051,549.679
Hitachi Construction Machinery,6305.T,Japan,18.565612576,9581483239,3948978387.6064,1088820000.0,8.70178,383.042
MinebeaMitsumi,6479.T,Japan,15.072864132,9567240901,6097135217.1146,559663000.0,15.8648,125.814
SpartanNash,SPTN,United States,17.037349404,9546450000,574920252.41088,106529000.0,18.6891,389.388
Ferrovial,FER.MC,Spain,32.575847292,9538765092,23452569381.159,928039000.0,8.97716,185.287
Sonae,SON.LS,Portugal,0.80215339,9537649251,1547936871.0017,722837000.0,6.77384,580.834
SKF (Svenska Kullagerfabriken),SKF-B.ST,Sweden,14.94051168,9523318939,6800633775.9198,882227000.0,14.3077,364.39
Bank of Beijing,601169.SS,China,0.62787942272,9500150042,13275260602.24,3960280000.0,5.56805,0.0
Axis Bank,AXISBANK.BO,India,11.193649576,9488078509,34624666346.327,4277390000.0,28.5459,0.0
Beacon Roofing Supply,BECN,United States,65.934608484,9470800000,4079466251.1002,519500000.0,17.0,0.0
Stora Enso,STEAV.HE,Finland,9.62584068,9458712679,7609223509.8542,-50196600.0,17.8556,85.8355
AltaGas,ALA.TO,Canada,18.796334064,9434101294,5590278861.2642,449780000.0,15.9537,345.183
Rede D'Or Sao Luiz,RDOR3.SA,Brazil,4.2610479512,9422112499,9553605021.1992,2069160000.0,51.6043,213.957
ABN AMRO,ABN.AS,Netherlands,13.602814704,9384297206,11331807731.169,3784280000.0,6.2457,917.182
Quest Diagnostics,DGX,United States,117.7266298,9346000000,13104976227.041,1116000000.0,22.8994,140.181
Hertz,HTZ,United States,2.4992288,9320000000,766031133.99296,-92000000.0,0.947368,0.0
Arko,ARKO,United States,5.3946768,9315831000,624547133.90848,143608000.0,19.1892,169.014
Jetblue Airways,JBLU,United States,4.8498754,9315000000,1682096751.5546,-794000000.0,-11.4643,0.0
Cushman &amp; Wakefield,CWK,United States,10.3397972,9311200000,2370398505.0522,319200000.0,-40.1471,0.0
Gibson Energy,GEI.TO,Canada,12.31365458,9281371438,2004151259.1946,175644000.0,14.1773,723.376
Diamondback Energy,FANG,United States,129.0988828,9278000000,37792666706.084,4890000000.0,8.8547,542.695
