Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm,Market_Cap_Bn,Profit_Margin
aTyr Pharma,ATYR,United States,1.3562888,588000,102801534.09472,-62525000.0,-1.88298,0.0,0.10280153409472001,-10633.503401360544
Signing Day Sports,SGN,United States,0.17067904,576337,3092311.7954,-7052320.0,-0.43822,0.0,0.0030923117954,-1223.6451936974374
Clere AG,CAG0.HM,Germany,10.639095088,569133,82854200.01784,-6529860.0,2.30996,0.0,0.08285420001784,-1147.3346300425383
Ovid Therapeutics,OVID,United States,0.8991128,567535,63811473.99648,-29747400.0,-1.68571,0.0,0.06381147399648,-5241.509334226083
X4 Pharmaceuticals,XFOR,United States,0.508913084,563000,85751856.17792,17728000.0,-0.629808,0.0,0.08575185617792,3148.8454706927178
ParaZero Technologies,PRZO,Israel,0.47203422,560118,5269081.40928,-1635650.0,-2.19496,0.0,0.005269081409280001,-292.01882460481545
authID,AUID,United States,4.9298812,553107,53838740.35904,-13205400.0,-0.820282,0.0,0.05383874035904,-2387.4946438934962
Rafael Holdings,RFL,United States,1.4934416,540000,36688931.75472,-68965000.0,-27.4286,0.0,0.03668893175472,-12771.296296296296
Amaero International Ltd,3DA.AX,Australia,0.20320558848,526816,121841267.1372,-8348790.0,-11.129,0.0,0.1218412671372,-1584.7639403510905
Nxu,NXU,United States,0.175403192,507000,2093278.60884,-24278000.0,-0.134916,0.0,0.0020932786088399997,-4788.560157790927
ARS Pharmaceuticals,SPRY,United States,11.2160512,500000,1087301949.0099,-44842000.0,-25.1314,0.0,1.0873019490099,-8968.4
Gritstone bio,GRTS,United States,0.449861184,496000,53132653.36192,-128224000.0,-0.480317,0.0,0.053132653361919996,-25851.612903225803
VYNE Therapeutics,VYNE,United States,1.4020064,486000,20678753.19616,-30842000.0,-0.166667,0.0,0.02067875319616,-6346.090534979424
AppTech Payments,APCX,United States,0.442470172,455000,10992861.6866,-12053000.0,-0.516379,0.0,0.0109928616866,-2649.010989010989
Lipella Pharmaceuticals,LIPO,United States,0.35126356,449617,2846864.66844,-4142410.0,-0.757535,0.0,0.00284686466844,-921.3197009899536
Advanced Health Intelligence,AHI,Australia,1.14294,436399,9982026.5016,-8548320.0,-2.38105,0.0,0.009982026501599999,-1958.831253050534
SM Wirtschaftsberatungs AG,SMWN.DE,Germany,4.9395657116,411259,19659480.06612,-570804.0,-38.2872,0.0,0.01965948006612,-138.79428778458345
Altimmune,ALT,United States,4.9641694,409000,352808473.52192,-101346000.0,-3.96933,0.0,0.35280847352192,-24778.973105134475
Azitra,AZTR,United States,0.412296556,408200,3143786.0032,-9944630.0,-0.178247,0.0,0.0031437860032,-2436.215090641842
Adamas One,JEWL,United States,0.076196,398921,2899074.9296,-17845200.0,-0.0942241,0.0,0.0028990749296,-4473.366907232259
Talphera,TLPH,United States,0.6781444,398000,11523707.7892,-13707000.0,-0.385202,0.0,0.0115237077892,-3443.969849246231
Atai Life Sciences,ATAI,Germany,0.9105422,378000,152788085.09504,-54465000.0,-1.27174,0.0,0.15278808509504,-14408.730158730159
Seres Therapeutics,MCRB,United States,0.76196,374000,116108988.72,-145954000.0,-0.820446,0.0,0.11610898872,-39025.133689839575
Energous,WATT,United States,0.490245064,370375,3331151.20524,-19576100.0,-0.100625,0.0,0.00333115120524,-5285.480931488356
Atlas Lithium,ATLX,United States,5.14323,369496,78433230.37792,-53756500.0,-3.09885,0.0,0.07843323037792001,-14548.601338038841
Monogram Orthopaedics,MGRM,United States,1.9963352,364999,63287617.35296,-11694100.0,-4.72216,0.0,0.06328761735296,-3203.8717914295653
Asset Entities,ASST,United States,1.066744,358798,3673567.64768,-5652330.0,-6.80682,0.0,0.00367356764768,-1575.3515905885763
Quantum Computing,QUBT,United States,0.5067034,358048,47736833.62192,-29730700.0,-0.871636,0.0,0.047736833621919994,-8303.551479131289
Vaccinex,VCNX,United States,2.5601856,356000,6655791.46228,-17729000.0,-0.664032,0.0,0.006655791462279999,-4980.056179775281
Predilife,ALPRE.PA,France,4.0698645676,351352,15069819.33984,-4920380.0,-4.97945,0.0,0.01506981933984,-1400.4132607755184
Prestige Wealth,PWM,Hong Kong,0.685687804,348528,8273989.53504,-1111990.0,0.0,0.0,0.00827398953504,-319.0532754900611
American Battery Technology Company,ABAT,United States,0.7314816,343500,52702078.90944,-50608700.0,-2.67337,0.0,0.05270207890944,-14733.245997088792
Inventiva,IVA,France,1.4553436,342660,76203973.14944,-44260200.0,-1.50524,0.0,0.07620397314944001,-12916.652074943093
Earlyworks,ELWS,Japan,1.8820412,341447,5675068.93648,-2870730.0,0.0,0.0,0.00567506893648,-840.7542019698518
AEye,LIDR,United States,0.8610148,309000,7688345.55512,-63015000.0,-2.05455,0.0,0.0076883455551199995,-20393.203883495145
SaverOne 2014,SVRE,Israel,0.096616528,307644,1927306.19576,-8116560.0,-0.0410996,0.0,0.00192730619576,-2638.296212505363
Eco Wave Power Global,WAVE,Israel,3.93895222,306000,21858663.49536,-1979000.0,-17.7941,0.0,0.021858663495359996,-646.7320261437909
Talis Biomedical,TLIS,United States,1.52392,300000,2777831.8544,-55122000.0,-0.0417148,0.0,0.0027778318544,-18374.0
Rallybio,RLYB,United States,0.876254,299000,36353675.4504,-77297000.0,-0.566667,0.0,0.036353675450400004,-25851.83946488294
Ascent Solar Technologies,ASTI,United States,1.8363236,266077,1879385.00744,-12278800.0,-0.0164023,0.0,0.0018793850074400001,-4614.754375613074
Senti Biosciences,SNTI,United States,1.6229748,255000,7431569.60688,-66269000.0,-1.37805,0.0,0.00743156960688,-25987.843137254902
374Water,SCWO,United States,1.0210264,244730,135516756.06208,-9769390.0,-27.0,0.0,0.13551675606208,-3991.9053650962283
IMTE,IMTE,Australia,0.944906596,243883,2030131.9358,-6417600.0,-2.44361,0.0,0.0020301319358,-2631.425724630253
BrainChip,BRN.AX,Australia,0.11938313084,232004,247739427.99692,-28764600.0,-12.6354,0.0,0.24773942799692,-12398.3207186083
iBio,IBIO,United States,1.5182053,225000,13114105.75136,-15271000.0,-0.260844,0.0,0.01311410575136,-6787.11111111111
Ideal Power,IPWR,United States,6.0347232,216794,46430678.74208,-10640900.0,-5.82482,0.0,0.046430678742080005,-4908.300045204203
Talga Group,TLG.AX,Australia,0.20066521384,186313,86039758.19216,-28893400.0,-3.31528,0.0,0.08603975819215999,-15507.989243906757
AIM ImmunoTech,AIM,United States,0.210377156,178000,12020256.54828,-20378000.0,-0.7,0.0,0.012020256548280001,-11448.314606741573
SOBR Safe,SOBR,United States,0.062633112,176056,2176644.65244,-8820680.0,-0.0565517,0.0,0.0021766446524399997,-5010.15585949925
Eterna Therapeutics,ERNA,United States,0.9295912,162000,5029637.0032,-21702000.0,-0.203901,0.0,0.0050296370032,-13396.296296296296
Crossject,ALCJ.PA,France,2.0096009236,160292,82648902.84916,-12719400.0,-10.4644,0.0,0.08264890284916,-7935.143363361864
Eisen- und Hüttenwerke,EIS.F,Germany,7.683757032,152445,135234390.4492,11455600.0,15.7595,0.0,0.1352343904492,7514.579028502082
Chimerix,CMRX,United States,0.684925844,144000,61395792.58656,-94721000.0,0.433204,0.0,0.06139579258656001,-65778.47222222222
Rail Vision,RVSN,Israel,0.41488722,142000,8343796.50044,-11403000.0,-0.861818,0.0,0.008343796500439999,-8030.281690140845
Trio Petroleum,TPET,United States,0.138981504,135975,6994702.88872,-7390890.0,-0.628773,0.0,0.006994702888720001,-5435.477109762824
Loop Industries,LOOP,Canada,1.4553436,131000,69303895.02528,-19081000.0,-11.9375,0.0,0.06930389502528,-14565.648854961833
Chalice Mining,CHN.AX,Australia,0.78234243,120622,304351968.68,-44380400.0,-9.12383,0.0,0.30435196868000003,-36792.95650876291
Fractyl Health,GUTS,United States,1.9582372,119000,93852825.93184,-71381000.0,-3.31615,0.0,0.09385282593184001,-59984.033613445376
Soligenix,SNGX,United States,2.9030676,117029,6620213.264,-7861270.0,-1.41407,0.0,0.0066202132640000005,-6717.369199087406
POET Technologies,POET,Canada,3.2459496,116261,226038201.43872,-24214500.0,-8.27359,0.0,0.22603820143872,-20827.70662560962
Poseidon Nickel,POS.AX,Australia,0.0020320558848,115144,8542519.47824,-7555900.0,-0.993851,0.0,0.00854251947824,-6562.130896963802
Advaxis,ADXS,United States,0.0438127,114000,1866153.57204,-34023000.0,-0.00782245,0.0,0.00186615357204,-29844.736842105267
InflaRx,IFRX,Germany,1.181038,112630,69543412.57952,-50770500.0,-2.07977,0.0,0.06954341257952,-45077.24407351505
Versus Systems,VS,Canada,0.8991128,110606,2293393.68756,-9876040.0,-0.246072,0.0,0.00229339368756,-8929.027358371155
Opthea,OPT,Australia,3.143085,108406,523989968.23296,-148447000.0,0.0,0.0,0.52398996823296,-136936.14744571334
Sera Prognostics,SERA,United States,5.8213744,107000,194251107.70816,-31535000.0,-5.73134,0.0,0.19425110770816,-29471.962616822428
Gaming Technologies (Gametech),GMGT,United States,0.00076196,102816,34822.33396,-4299860.0,-0.00047619,0.0,3.482233396e-05,-4182.092281356987
Verb Technology,VERB,United States,0.03657408,102000,5325075.5638,-10946000.0,-0.00393695,0.0,0.0053250755638,-10731.372549019608
Hyliion,HYLN,United States,1.93575938,96000,336014923.88736,-84170000.0,-2.94253,0.0,0.33601492388736,-87677.08333333334
Lightwave Logic,LWLG,United States,2.213417604,90274,267194916.13184,-21803900.0,-16.3889,0.0,0.26719491613184,-24153.023018809403
INmune Bio,INMB,United States,4.0612468,85000,80539397.54016,-37742000.0,-2.88398,0.0,0.08053939754016,-44402.35294117647
Actinium Pharmaceuticals,ATNM,United States,1.378538032,81000,42947524.8984,-46709000.0,-0.989011,0.0,0.0429475248984,-57665.43209876543
Cyngn,CYN,United States,2.9640244,79744,6006684.59592,-22618100.0,-6.22794,0.0,0.00600668459592,-28363.38784109149
Solid Clouds,SOLID.IC,Iceland,0.00669210419,78881,1232685.93468,-666315.0,-4.49982,0.0,0.00123268593468,-844.7091187992038
Virtual Interactive Technologies,VRVR,Bermuda,0.198033404,78845,1634028.55372,-2765490.0,-2.599,0.0,0.00163402855372,-3507.5020610057704
Bannerman Energy,BMN.AX,Australia,1.59516326,78487,284904251.01316,562388.0,0.0,0.0,0.28490425101315997,716.5364964898646
Organovo,ONVO,United States,0.3581212,73000,5502209.92892,-13985000.0,-0.226117,0.0,0.00550220992892,-19157.534246575342
Bullfrog AI,BFRG,United States,2.2173036,65000,17407053.91992,-6046220.0,-3.8821,0.0,0.01740705391992,-9301.876923076923
CGRE AG,LKB.DE,Germany,8.443735936,63050,50662234.26952,396923.0,0.0,0.0,0.05066223426952,629.5368754956384
Entera Bio,ENTX,Israel,1.4934416,57000,54248668.74336,-8507000.0,-6.93103,0.0,0.05424866874336,-14924.561403508773
BioSig Technologies,BSGM,United States,0.213424996,40000,3474195.47996,-17536000.0,-0.607143,0.0,0.00347419547996,-43840.0
Forza X1,FRZA,United States,0.228816588,37118,3606790.23524,-6443720.0,-0.509322,0.0,0.0036067902352399997,-17360.09483269573
Eyenovia,EYEN,United States,0.40155292,31405,30883195.82176,-37281700.0,-0.717536,0.0,0.03088319582176,-118712.62537812449
Carbios SAS,ALCRB.PA,France,14.523186188,26531,244093886.0,-27754800.0,-7.79499,0.0,0.244093886,-104612.71719874862
Zentek,ZTEK,Canada,0.541067796,26188,56456097.34176,-8204040.0,-7.99348,0.0,0.05645609734176,-31327.47823430579
Latin Resources,LRS.AX,Australia,0.11430314352,21802,320668337.05476,-13247400.0,-28.2288,0.0,0.32066833705476,-60762.31538390973
Liontown Resources,LTR.AX,Australia,0.4089515516,18882,991706743.0504,-14777200.0,0.0,0.0,0.9917067430504,-78260.77746001483
Heart Test Laboratories,HSCS,United States,3.492596052,18600,3189860.96244,-7290040.0,-7.74627,0.0,0.0031898609624399997,-39193.76344086022
Lucy Scientific Discovery,LSDI,Canada,0.391571244,16732,691029.1436,-9984700.0,-0.976996,0.0,0.0006910291436,-59674.27683480755
Bionomics,BNOX,Australia,0.46631952,14693,6177520.59968,-21361300.0,-0.177722,0.0,0.00617752059968,-145384.19655618322
GlycoMimetics,GLYC,United States,0.12724732,10000,8205416.18288,-39113600.0,-0.256923,0.0,0.00820541618288,-391136.0
Virax Biolabs,VRAX,United Kingdom,1.447724,8561,6285959.69904,-5442300.0,-12.9128,0.0,0.00628595969904,-63570.844527508474
Genelux,GNLX,United States,1.676312,8000,57892276.12384,-26538000.0,-3.19925,0.0,0.05789227612384,-331725.0
Sabre Resources,SBR.AX,Australia,0.007620209568,7631,2994452.51064,-820944.0,-0.363376,0.0,0.0029944525106399998,-10758.013366531255
Alaunos Therapeutics,TCRT,United States,2.39522126,6000,3835347.75684,-19130000.0,-19.4375,0.0,0.0038353477568399998,-318833.3333333334
Elevate Uranium,EL8.AX,Australia,0.20320558848,4981,62678158.31324,-5754550.0,-17.0749,0.0,0.06267815831324,-115530.01405340295
Mobile Global Esports (Mogo),MGAM,United States,0.01066744,4962,226539.08956,-6582030.0,-0.1,0.0,0.00022653908955999998,-132648.73035066505
PunkPirates,PUN.WA,Poland,0.0990548,3662,3004401.42236,-438568.0,40.3432,0.0,0.00300440142236,-11976.18787547788
ManyDev Studio,MAN.WA,Poland,0.18237664992,2977,4121713.65972,-256482.0,-5.94135,0.0,0.00412171365972,-8615.451797111185
Quantum Graphite,QGL.AX,Australia,0.27940768416,2899,96392578.81248,-3408880.0,-35.2833,0.0,0.09639257881248,-117588.13383925492
Trulite,TRUL,United States,7.6196e-05,2883,16154.31396,-4715590.0,-0.0030303,0.0,1.615431396e-05,-163565.3832813042
Gamer Pakistan,GPAK,United States,0.00914352,2717,233884.38396,-3349380.0,0.0,0.0,0.00023388438396,-123274.93559072507
Solidion Technology,STI,United States,0.282915748,300,26234608.91888,-10499100.0,-1.3235,0.0,0.02623460891888,-3499700.0
Zion Oil &amp; Gas,ZNOG,United States,0.02895448,0,23800061.37936,-7310000.0,-0.338983,0.0,0.023800061379360003,-inf
Yandex,YNDX.ME,Netherlands,0.0,0,0.0,0.0,0.0,0.0,0.0,
XBiotech,XBIT,United States,5.5851668,0,170142047.16608,-42926000.0,-7.67021,0.0,0.17014204716608,-inf
Westwater Resources,WWR,United States,0.393323752,0,23194341.27736,-13438000.0,-2.24435,0.0,0.02319434127736,-inf
Unity Biotechnology,UBX,United States,1.08350712,0,18254495.16448,-27385000.0,-0.365239,0.0,0.01825449516448,-inf
U.S. Gold Corp,USAU,United States,4.2974544,0,46121569.85712,-6919920.0,-5.70408,0.0,0.04612156985712,-inf
Tiziana Life Sciences,TLSA,United Kingdom,0.7848188,0,79670092.61536,-15397000.0,-4.20833,0.0,0.07967009261536001,-inf
Titan Pharmaceuticals,TTNP,United States,4.1069644,0,3754726.29316,-5461000.0,-9.61403,0.0,0.00375472629316,-inf
Solid Biosciences,SLDB,United States,5.390867,0,208061577.84704,-94571000.0,-1.14302,0.0,0.20806157784704,-inf
Sellas Life Sciences,SLS,United States,0.85187128,0,54803009.88256,-34804000.0,-0.812903,0.0,0.05480300988256,-inf
Seelos Therapeutics,SEEL,United States,2.644077396,0,1152706.04132,4198000.0,-5.65217,0.0,0.00115270604132,inf
Savara Pharmaceuticals,SVRA,United States,3.219281,0,529896828.44928,-75287000.0,-15.1429,0.0,0.52989682844928,-inf
Relmada Therapeutics,RLMD,United States,2.5220876,0,76101974.136,-86763500.0,-0.787383,0.0,0.076101974136,-inf
Regulus Therapeutics,RGLS,United States,1.2115164,0,79313013.77664,-34999000.0,-0.952663,0.0,0.07931301377664,-inf
RAPT Therapeutics,RAPT,United States,1.5086808,0,52658238.77888,-128984000.0,-0.728625,0.0,0.05265823877888,-inf
Qiwi,QIWI.ME,Cyprus,1.9506176,0,0.0,0.0,0.669488,0.0,0.0,
Pulse Biosciences,PLSE,United States,13.0980924,0,802786036.24448,-46126000.0,-14.1025,0.0,0.80278603624448,-inf
Phio Pharmaceuticals,PHIO,United States,2.8116324,0,2420030.6776,-8675000.0,-0.344624,0.0,0.0024200306776,-inf
PDS Biotechnology,PDSB,United States,2.842186996,0,104648756.77056,-41547900.0,-2.08025,0.0,0.10464875677056,-inf
Outlook Therapeutics,OTLK,United States,4.2822152,0,101298369.88512,-94046000.0,-22.24,0.0,0.10129836988512,-inf
ORIC Pharmaceuticals,ORIC,United States,8.2024994,0,578624816.59136,-125117000.0,-4.88532,0.0,0.57862481659136,-inf
Oramed Pharmaceuticals,ORMP,United States,1.8820412,0,76728939.20672,25274000.0,-4.86275,0.0,0.07672893920672,inf
Oncolytics Biotech,ONCY,Canada,0.68804988,0,52881584.49408,-27028600.0,-2.67113,0.0,0.05288158449408,-inf
Omeros Corporation,OMER,United States,2.9792636,0,172639093.71264,-171631000.0,6.125,0.0,0.17263909371264,-inf
Nymox Pharmaceutical,NYMX,Bahamas,0.152392,0,13908072.64312,-2161000.0,-3.33333,0.0,0.01390807264312,-inf
NuCana,NCNA,United Kingdom,1.847753,0,4150792.3392,-42161300.0,-3.20693,0.0,0.0041507923392,-inf
NextDecade Corp,NEXT,United States,3.6040708,0,935162651.52,216869000.0,-3.33333,0.0,0.93516265152,inf
Monopar Therapeutics,MNPR,United States,5.229026696,0,18408107.8244,-7124180.0,-8.79221,0.0,0.0184081078244,-inf
Minerva Neurosciences,NERV,United States,2.057292,0,14387487.20768,-33645200.0,-0.542169,0.0,0.01438748720768,-inf
Milestone Pharmaceuticals,MIST,Canada,1.14294,0,60883956.624,-48409000.0,-1.11679,0.0,0.060883956624,-inf
Microbot Medical,MBOT,United States,0.682411376,0,11262790.58836,-9788000.0,-0.581824,0.0,0.01126279058836,-inf
Leap Therapeutics,LPTX,United States,2.0801508,0,79595932.57248,-60109000.0,-0.414747,0.0,0.07959593257247999,-inf
Lantern Pharma,LTRN,United States,2.85735,0,30758514.78304,-19541500.0,-2.85985,0.0,0.030758514783039998,-inf
KalVista Pharmaceuticals,KALV,United States,9.409367844,0,406630523.90912,-147115000.0,-3.90506,0.0,0.40663052390912,-inf
Iterum Therapeutics,ITRM,Ireland,0.792590792,0,17996567.13272,-26192000.0,-0.233407,0.0,0.01799656713272,-inf
Immunic,IMUX,United States,1.1886576,0,107073081.85472,-93646000.0,-0.451895,0.0,0.10707308185471999,-inf
Hycroft Mining,HYMC,United States,1.895604088,0,45536579.63888,-61155000.0,-8.62069,0.0,0.04553657963888,-inf
Genprex,GNPX,United States,0.267524156,0,692498.96444,-26142200.0,-0.598387,0.0,0.00069249896444,-inf
Galmed Pharmaceuticals,GLMD,Israel,5.54021116,0,8349042.59504,-5883000.0,-1.05979,0.0,0.008349042595040001,-inf
Galectin Therapeutics,GALT,United States,2.1030096,0,130971439.12192,-44285000.0,-4.10606,0.0,0.13097143912192,-inf
DBV Technologies,DBVT,France,0.553411548,0,59617920.46208,-88341000.0,-1.26527,0.0,0.059617920462080004,-inf
Cyclerion Therapeutics,CYCN,United States,2.076341,0,5223803.4602,-7508000.0,-0.200721,0.0,0.0052238034602,-inf
Corbus Pharmaceuticals,CRBP,United States,16.2449872,0,195653004.38592,-38970000.0,-1.90182,0.0,0.19565300438591998,-inf
Cocrystal Pharma,COCP,United States,1.3105712,0,13333489.27456,-21315000.0,-0.772926,0.0,0.01333348927456,-inf
BrainStorm Cell Therapeutics,BCLI,United States,0.1676312,0,13365922.86392,-12497000.0,-0.377119,0.0,0.013365922863919999,-inf
AudioEye,AEYE,United States,19.2318704,0,228457308.6208,0.0,0.0,0.0,0.2284573086208,
Atossa Therapeutics,ATOS,United States,1.1696086,0,147086466.42432,-27986000.0,-6.04,0.0,0.14708646642432002,-inf
Aptose Biosciences,APTO,Canada,0.30973674,0,5751904.22092,-40913000.0,-0.0518159,0.0,0.005751904220920001,-inf
Aprea Therapeutics,APRE,United States,2.1411076,0,11630282.37244,-14194400.0,-0.497288,0.0,0.01163028237244,-inf
Anixa Biosciences,ANIX,United States,2.4039838,0,77358994.7872,-13719000.0,-9.11429,0.0,0.0773589947872,-inf
Anavex Life Sciences,AVXL,United States,4.3850798,0,371835065.80224,-44225300.0,-8.60606,0.0,0.37183506580224,-inf
Aldeyra Therapeutics,ALDX,United States,4.1298232,0,245400714.45248,-35840400.0,-6.17978,0.0,0.24540071445248,-inf
Aileron Therapeutics,ALRN,United States,2.743056,0,59430502.6848,-25523000.0,-1.27622,0.0,0.0594305026848,-inf
Aethlon Medical,AEMD,United States,0.356444888,0,4967879.38324,-11497400.0,-0.105122,0.0,0.00496787938324,-inf
Adverum Biotechnologies,ADVM,United States,5.3603886,0,111500910.65856,-100978000.0,-5.21805,0.0,0.11150091065855999,-inf
Adial Pharmaceuticals,ADIL,United States,0.754416596,0,4830815.73256,-11792400.0,0.0651613,0.0,0.00483081573256,-inf
Achieve Life Sciences,ACHV,Canada,3.5507336,0,121936800.15808,-27539000.0,-1.53376,0.0,0.12193680015807999,-inf
Acasti Pharma,ACST,Canada,2.4077936,0,24414786.32464,-13714000.0,-0.553191,0.0,0.02441478632464,-inf
